"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004843","GO:0004843","cysteine-type deubiquitinase activity","10/1306","91/28409",0.10989010989011,2.390404388873,2.91617627920035,0.00895601081165603,0.0379452037020163,0.0265951345986018,"Alg13/Eif3f/Usp9x/Usp5/Usp8/Bap1/Usp7/Otud6b/Usp39/Usp36",10
"GO:0001094","GO:0001094","TFIID-class transcription factor complex binding","3/1306","10/28409",0.3,6.52580398162328,3.83642918994863,0.0091208405204233,0.0382410240569831,0.0268024699503667,"Ruvbl2/Nop58/Ruvbl1",3
"GO:0140999","GO:0140999","histone H3K4 trimethyltransferase activity","3/1306","10/28409",0.3,6.52580398162328,3.83642918994863,0.0091208405204233,0.0382410240569831,0.0268024699503667,"Kmt2b/Setd1a/Kmt2a",3
"GO:0016859","GO:0016859","cis-trans isomerase activity","6/1306","40/28409",0.15,3.26290199081164,3.14381485768797,0.00938064450263988,0.039126522407384,0.0274231003731387,"Ppil4/Ppil2/Ranbp2/Ptpa/Ppwd1/Ppie",6
"GO:0035173","GO:0035173","histone kinase activity","21/1306","261/28409",0.0804597701149425,1.75021562725529,2.6727960725842,0.00953270752302172,0.0395558224537757,0.0277239893236009,"Cdk1/Riok1/Aurka/Csnk1a1/Pkm/Mastl/Pkmyt1/Chek1/Mtor/Dcaf1/Pik3ca/Stk11/Vrk1/Ttbk2/Prpf4b/Smg1/Cdc7/Pik3r4/Bub1b/Dyrk1a/Atr",21
"GO:0046966","GO:0046966","nuclear thyroid hormone receptor binding","5/1306","29/28409",0.172413793103448,3.75046205840418,3.25298227852757,0.00963503007624315,0.0395724449559986,0.0277356397468653,"Med12/Med30/Med13/Taf7/Med4",5
"GO:0106222","GO:0106222","lncRNA binding","5/1306","29/28409",0.172413793103448,3.75046205840418,3.25298227852757,0.00963503007624315,0.0395724449559986,0.0277356397468653,"Atp2a2/Hnrnpu/Dnmt1/Rad21/Smarca4",5
"GO:0031490","GO:0031490","chromatin DNA binding","12/1306","121/28409",0.0991735537190083,2.15729057243745,2.8003815928442,0.00989787705324108,0.0400682208364608,0.0280831204554992,"Ogt/Ruvbl2/Sbno1/Gli2/Hnrnpu/Hdac3/Ctcf/Bap1/Zfx/Vrk1/Hcfc1/Nkap",12
"GO:0043024","GO:0043024","ribosomal small subunit binding","4/1306","19/28409",0.210526315789474,4.57951156605142,3.4261084801636,0.00990506328752262,0.0400682208364608,0.0280831204554992,"Eral1/Dhx29/Abce1/Ptcd3",4
"GO:1990381","GO:1990381","ubiquitin-specific protease binding","4/1306","19/28409",0.210526315789474,4.57951156605142,3.4261084801636,0.00990506328752262,0.0400682208364608,0.0280831204554992,"Cltc/Sart3/Hdac3/Chmp3",4
"GO:0140938","GO:0140938","histone H3 methyltransferase activity","6/1306","41/28409",0.146341463414634,3.18331901542599,3.07098716994026,0.0105713719029048,0.0425497719091917,0.0298223965260893,"Wdr5/Kmt2b/Setd1a/Ash2l/Kmt2a/Dot1l",6
"GO:0008276","GO:0008276","protein methyltransferase activity","10/1306","94/28409",0.106382978723404,2.31411488710045,2.80138123149438,0.011147050371371,0.0446436594475304,0.0312899659547255,"Wdr5/Prmt5/Kmt2b/Prmt1/Ndufaf7/Setd1a/Trmt112/Ash2l/Kmt2a/Dot1l",10
"GO:0061980","GO:0061980","regulatory RNA binding","7/1306","54/28409",0.12962962962963,2.81979184391129,2.93823822176473,0.0114594362060217,0.0456141420357859,0.0319701603546012,"Pnpt1/Spout1/Prkra/Hnrnpu/Zc3h10/Dicer1/Ago2",7
"GO:0042054","GO:0042054","histone methyltransferase activity","8/1306","67/28409",0.119402985074627,2.59733491805902,2.87343498807016,0.0115026966872851,0.0456141420357859,0.0319701603546012,"Wdr5/Prmt5/Kmt2b/Prmt1/Setd1a/Ash2l/Kmt2a/Dot1l",8
"GO:0004402","GO:0004402","histone acetyltransferase activity","6/1306","42/28409",0.142857142857143,3.10752570553489,3.00036476642057,0.01186533280181,0.0457941540631178,0.0320963276597988,"Meaf6/Kat8/Kat5/Gtf3c4/Brpf1/Taf10",6
"GO:0004520","GO:0004520","DNA endonuclease activity","6/1306","42/28409",0.142857142857143,3.10752570553489,3.00036476642057,0.01186533280181,0.0457941540631178,0.0320963276597988,"Dna2/Rps3/Rad51c/Dicer1/Ptbp1/Fen1",6
"GO:0016747","GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","19/1306","234/28409",0.0811965811965812,1.76624324288949,2.58360347279677,0.0120767398022123,0.0457941540631178,0.0320963276597988,"Ogt/Glul/Naa15/Meaf6/Nat10/Dlst/Esco2/Kat8/Smarce1/Naa20/Elp3/Kat5/Gtf3c4/Ykt6/Osgep/Alas1/Brpf1/Pafah1b2/Taf10",19
"GO:0003954","GO:0003954","NADH dehydrogenase activity","3/1306","11/28409",0.272727272727273,5.93254907420298,3.59175839482163,0.0121169625036572,0.0457941540631178,0.0320963276597988,"Ndufs2/Ndufs7/Ndufv2",3
"GO:0019103","GO:0019103","pyrimidine nucleotide binding","3/1306","11/28409",0.272727272727273,5.93254907420298,3.59175839482163,0.0121169625036572,0.0457941540631178,0.0320963276597988,"Dut/Mtpap/Pola1",3
"GO:0035197","GO:0035197","siRNA binding","3/1306","11/28409",0.272727272727273,5.93254907420298,3.59175839482163,0.0121169625036572,0.0457941540631178,0.0320963276597988,"Prkra/Dicer1/Ago2",3
"GO:0043995","GO:0043995","histone H4K5 acetyltransferase activity","3/1306","11/28409",0.272727272727273,5.93254907420298,3.59175839482163,0.0121169625036572,0.0457941540631178,0.0320963276597988,"Meaf6/Kat8/Brpf1",3
"GO:0043996","GO:0043996","histone H4K8 acetyltransferase activity","3/1306","11/28409",0.272727272727273,5.93254907420298,3.59175839482163,0.0121169625036572,0.0457941540631178,0.0320963276597988,"Meaf6/Kat8/Brpf1",3
"GO:0070878","GO:0070878","primary miRNA binding","3/1306","11/28409",0.272727272727273,5.93254907420298,3.59175839482163,0.0121169625036572,0.0457941540631178,0.0320963276597988,"Drosha/Ddx5/Dgcr8",3
"GO:0097177","GO:0097177","mitochondrial ribosome binding","3/1306","11/28409",0.272727272727273,5.93254907420298,3.59175839482163,0.0121169625036572,0.0457941540631178,0.0320963276597988,"Mrps27/Mettl17/C1qbp",3
"GO:0008143","GO:0008143","poly(A) binding","5/1306","31/28409",0.161290322580645,3.50849676431359,3.06751528528051,0.012783384056444,0.0480870288104552,0.0337033637690801,"Eif4a3/Hnrnpu/Pabpc1/Pabpn1/Ppie",5
