id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
2610042L04Rik	6	7.3914e-06	4.6397e-05	0.003147	225	5	-2.734	0.99976	0.99975	1.0	20231	0	-2.734
Smc3	4	7.5447e-06	2.4015e-05	0.002266	226	4	-3.1756	0.99999	0.99999	1.0	21027	0	-3.1756
Rpl37a	3	7.547e-06	2.4481e-05	0.00228	227	3	-2.9308	0.99999	0.99999	1.0	21026	0	-2.9308
Sf3a3	4	7.581e-06	2.4481e-05	0.00228	228	4	-2.4705	0.99999	0.99999	1.0	21025	0	-2.4705
Psma1	4	7.6612e-06	2.4481e-05	0.00228	229	4	-2.1344	0.99999	0.99999	1.0	21024	0	-2.1344
Gm21466	5	7.6749e-06	3.1942e-05	0.002589	230	5	-1.7796	0.99999	0.99999	1.0	21023	0	-1.7796
4930555G01Rik	7	7.7057e-06	4.733e-05	0.003152	231	7	-2.0665	0.99999	0.99999	1.0	21022	0	-2.0665
Wdr5	4	7.8339e-06	2.5413e-05	0.002321	232	3	-3.2359	0.97715	0.97714	1.0	18780	0	-3.2359
Gm10302	11	7.93e-06	6.5049e-05	0.003506	233	9	-1.4442	0.34992	0.59489	1.0	9043	1	-1.4442
Snapc2	4	7.9518e-06	2.588e-05	0.002321	234	4	-3.2245	0.99929	0.9993	1.0	19945	0	-3.2245
Pdrg1	4	7.9885e-06	2.588e-05	0.002321	235	4	-2.3148	0.99999	0.99999	1.0	21021	0	-2.3148
Pelo	4	7.996e-06	2.588e-05	0.002321	236	4	-2.1156	0.99999	0.99999	1.0	21020	0	-2.1156
Ss18l2	4	8.0948e-06	2.588e-05	0.002321	237	4	-3.3078	0.99999	0.99999	1.0	21019	0	-3.3078
Rad9a	4	8.1101e-06	2.588e-05	0.002321	238	4	-2.5576	0.99999	0.99999	1.0	21018	0	-2.5576
Nup85	4	8.1177e-06	2.6113e-05	0.002321	239	4	-2.7038	0.99999	0.99999	1.0	21017	0	-2.7038
Cpsf1	4	8.1188e-06	2.6346e-05	0.002321	240	4	-2.7949	0.99999	0.99999	1.0	20983	0	-2.7949
Paf1	4	8.156e-06	2.6346e-05	0.002321	241	4	-2.4525	0.99999	0.99999	1.0	21016	0	-2.4525
Dhx33	4	8.1944e-06	2.6346e-05	0.002321	242	4	-2.3733	0.99999	0.99999	1.0	21015	0	-2.3733
Mrpl33	4	8.2098e-06	2.6346e-05	0.002321	243	4	-1.8792	0.99999	0.99999	1.0	21014	0	-1.8792
Oip5	4	8.2562e-06	2.6346e-05	0.002321	244	4	-2.5396	0.99999	0.99999	1.0	21013	0	-2.5396
Rars	4	8.2872e-06	2.6346e-05	0.002321	245	4	-2.8398	0.99999	0.99999	1.0	21012	0	-2.8398
Uqcrc1	4	8.3495e-06	2.6812e-05	0.002324	246	4	-1.9635	0.99999	0.99999	1.0	21011	0	-1.9635
Smc6	4	8.3808e-06	2.6812e-05	0.002324	247	4	-1.6685	0.99999	0.99999	1.0	21010	0	-1.6685
Fars2	4	8.3886e-06	2.6812e-05	0.002324	248	4	-1.9966	0.99999	0.99999	1.0	21009	0	-1.9966
Paics	4	8.4358e-06	2.6812e-05	0.002324	249	4	-1.8387	0.99999	0.99999	1.0	21008	0	-1.8387
Hspa9	4	8.5465e-06	2.7279e-05	0.002355	250	4	-2.7375	0.99999	0.99999	1.0	21007	0	-2.7375
Rpl37	3	8.6723e-06	2.7512e-05	0.002365	251	3	-2.534	0.99999	0.99999	1.0	21006	0	-2.534
Sbds	4	8.6824e-06	2.7745e-05	0.002375	252	4	-1.9721	0.99999	0.99999	1.0	21005	0	-1.9721
Ppp4c	4	8.7388e-06	2.8211e-05	0.002386	253	4	-2.011	0.99999	0.99999	1.0	21004	0	-2.011
Uqcr10	4	8.7874e-06	2.8211e-05	0.002386	254	4	-1.8762	0.99999	0.99999	1.0	21003	0	-1.8762
Snw1	4	8.8118e-06	2.8211e-05	0.002386	255	4	-2.0453	0.99999	0.99999	1.0	21002	0	-2.0453
Pold2	4	8.8689e-06	2.8678e-05	0.002416	256	4	-2.8224	0.99999	0.99999	1.0	21001	0	-2.8224
Ufd1	4	8.9508e-06	2.9144e-05	0.002427	257	4	-2.8555	0.99999	0.99999	1.0	21000	0	-2.8555
Nle1	4	9.0169e-06	2.9144e-05	0.002427	258	4	-2.4974	0.99999	0.99999	1.0	20999	0	-2.4974
Ino80	4	9.0251e-06	2.9144e-05	0.002427	259	4	-1.8208	0.99999	0.99999	1.0	20998	0	-1.8208
Nol10	4	9.1835e-06	3.0543e-05	0.002533	260	4	-1.9189	0.99999	0.99999	1.0	20997	0	-1.9189
Srsf2	4	9.2485e-06	3.1009e-05	0.002552	261	4	-3.5543	0.99932	0.99933	1.0	19953	0	-3.5543
Ncbp1	4	9.2507e-06	3.1009e-05	0.002552	262	4	-3.1256	0.99999	0.99999	1.0	20996	0	-3.1256
Eftud2	4	9.3864e-06	3.1942e-05	0.002589	263	4	-2.9386	0.99999	0.99999	1.0	20995	0	-2.9386
Mrpl27	4	9.4634e-06	3.1942e-05	0.002589	264	4	-1.6025	0.99999	0.99999	1.0	20994	0	-1.6025
Snap23	4	9.4806e-06	3.1942e-05	0.002589	265	4	-2.7806	0.99999	0.99999	1.0	20993	0	-2.7806
Rpa2	4	9.5668e-06	3.2408e-05	0.002616	266	4	-3.19	0.99999	0.99999	1.0	20992	0	-3.19
Srsf7	4	9.6014e-06	3.2874e-05	0.002616	267	4	-2.1038	0.99999	0.99999	1.0	20991	0	-2.1038
Cox7b	4	9.6361e-06	3.2874e-05	0.002616	268	4	-1.6577	0.99999	0.99999	1.0	20990	0	-1.6577
Mtrex	4	9.6448e-06	3.2874e-05	0.002616	269	4	-2.7319	0.99999	0.99999	1.0	20989	0	-2.7319
Alg11	4	9.7322e-06	3.3341e-05	0.002616	270	4	-1.883	0.99999	0.99999	1.0	20988	0	-1.883
Mrpl22	4	9.7936e-06	3.3341e-05	0.002616	271	4	-1.7448	0.99999	0.99999	1.0	20987	0	-1.7448
Gm8623	2	1.0073e-05	2.3082e-05	0.002198	272	2	-4.7095	0.99999	0.99999	1.0	20986	0	-4.7095
2210418O10Rik	5	1.0088e-05	4.3599e-05	0.003055	273	5	-2.1099	0.99999	0.99999	1.0	20985	0	-2.1099
Psma3	4	1.014e-05	3.3807e-05	0.002616	274	4	-3.4863	0.99993	0.99993	1.0	20589	0	-3.4863
Chmp6	4	1.0214e-05	3.3807e-05	0.002616	275	4	-2.2742	0.99999	0.99999	1.0	20984	0	-2.2742
Gosr2	4	1.0397e-05	3.4273e-05	0.002616	276	4	-2.2811	0.99999	0.99999	1.0	20982	0	-2.2811
Prpf6	4	1.0424e-05	3.4273e-05	0.002616	277	4	-2.3395	0.99999	0.99999	1.0	20981	0	-2.3395
Nup205	4	1.0434e-05	3.4273e-05	0.002616	278	4	-2.1041	0.99999	0.99999	1.0	20980	0	-2.1041
Gm10095	3	1.0581e-05	3.3807e-05	0.002616	279	3	-3.4731	0.99997	0.99998	1.0	20782	0	-3.4731
Rnh1	4	1.068e-05	3.4273e-05	0.002616	280	4	-2.1382	0.99999	0.99999	1.0	20979	0	-2.1382
Alg13	4	1.077e-05	3.4273e-05	0.002616	281	4	-2.4255	0.99999	0.99999	1.0	20978	0	-2.4255
Rps3	4	1.0846e-05	3.4273e-05	0.002616	282	4	-3.7819	0.99999	0.99999	1.0	20977	0	-3.7819
Eif2s3x	4	1.0951e-05	3.4739e-05	0.002616	283	4	-2.7772	0.99999	0.99999	1.0	20976	0	-2.7772
Tbcc	4	1.1027e-05	3.4739e-05	0.002616	284	4	-1.9386	0.99999	0.99999	1.0	20975	0	-1.9386
Yrdc	4	1.1037e-05	3.4739e-05	0.002616	285	4	-2.7873	0.99999	0.99999	1.0	20974	0	-2.7873
Psmc4	4	1.1066e-05	3.4739e-05	0.002616	286	4	-2.7064	0.99999	0.99999	1.0	20973	0	-2.7064
Trmt61a	4	1.1085e-05	3.5206e-05	0.002641	287	4	-1.9898	0.99999	0.99999	1.0	20972	0	-1.9898
Nelfcd	4	1.1173e-05	3.6605e-05	0.002727	288	4	-2.0676	0.99999	0.99999	1.0	20971	0	-2.0676
Srp19	4	1.1182e-05	3.6605e-05	0.002727	289	4	-2.5893	0.99999	0.99999	1.0	20970	0	-2.5893
Rprd1b	4	1.125e-05	3.7071e-05	0.002752	290	4	-1.52	0.99999	0.99999	1.0	20969	0	-1.52
Qrsl1	4	1.129e-05	3.7537e-05	0.002767	291	4	-2.2597	0.99999	0.99999	1.0	20968	0	-2.2597
Ppp2r1a	4	1.1309e-05	3.7537e-05	0.002767	292	4	-2.2878	0.99999	0.99999	1.0	20967	0	-2.2878
Aurka	4	1.1408e-05	3.8004e-05	0.002783	293	4	-2.6399	0.99999	0.99999	1.0	20966	0	-2.6399
Mettl16	4	1.1467e-05	3.8004e-05	0.002783	294	4	-2.435	0.99999	0.99999	1.0	20965	0	-2.435
Cdc123	4	1.1536e-05	3.847e-05	0.002797	295	4	-2.28	0.99999	0.99999	1.0	20964	0	-2.28
Mars1	4	1.1606e-05	3.9403e-05	0.002836	296	4	-3.2554	0.99999	0.99999	1.0	20963	0	-3.2554
Orc5	4	1.1666e-05	3.9403e-05	0.002836	297	4	-1.9785	0.99999	0.99999	1.0	20962	0	-1.9785
Tbcd	4	1.1676e-05	3.9403e-05	0.002836	298	4	-1.9593	0.99999	0.99999	1.0	20961	0	-1.9593
Qk	4	1.1707e-05	3.9869e-05	0.00286	299	4	-2.9967	0.99999	0.99999	1.0	20960	0	-2.9967
Myc	4	1.1833e-05	4.0335e-05	0.002874	300	4	-3.0815	0.99999	0.99999	1.0	20959	0	-3.0815
Taf2	4	1.1868e-05	4.0335e-05	0.002874	301	4	-2.048	0.99999	0.99999	1.0	20958	0	-2.048
Smc4	4	1.1981e-05	4.1268e-05	0.002931	302	4	-2.2307	0.99999	0.99999	1.0	20957	0	-2.2307
Mrpl4	4	1.2104e-05	4.22e-05	0.002987	303	4	-2.9184	0.99999	0.99999	1.0	20956	0	-2.9184
Vcp	4	1.2239e-05	4.2667e-05	0.00301	304	4	-3.3199	0.99999	0.99999	1.0	20955	0	-3.3199
Prpf8	4	1.2259e-05	4.3133e-05	0.003033	305	4	-2.7583	0.99999	0.99999	1.0	20954	0	-2.7583
Ppil2	4	1.2395e-05	4.4532e-05	0.00309	306	4	-2.327	0.99999	0.99999	1.0	20953	0	-2.327
Atp6v0c	4	1.2406e-05	4.4532e-05	0.00309	307	4	-2.4842	0.99999	0.99999	1.0	20952	0	-2.4842
Grpel1	4	1.249e-05	4.4998e-05	0.003112	308	4	-2.5104	0.99999	0.99999	1.0	20951	0	-2.5104
Psmd7	4	1.2628e-05	4.5464e-05	0.003124	309	4	-2.1071	0.99999	0.99999	1.0	20950	0	-2.1071
Ncaph2	8	1.2674e-05	9.1162e-05	0.004236	310	7	-1.1823	0.98835	0.98836	1.0	19093	0	-1.1823
Dimt1	4	1.2703e-05	4.5464e-05	0.003124	311	4	-1.4653	0.99999	0.99999	1.0	20949	0	-1.4653
Ubtf	4	1.2864e-05	4.6397e-05	0.003147	312	4	-2.3078	0.99999	0.99999	1.0	20948	0	-2.3078
Nus1	4	1.2907e-05	4.6397e-05	0.003147	313	4	-2.4672	0.99999	0.99999	1.0	20947	0	-2.4672
Cdipt	4	1.2934e-05	4.6397e-05	0.003147	314	4	-1.5397	0.99999	0.99999	1.0	20946	0	-1.5397
Tex10	4	1.3005e-05	4.6863e-05	0.003152	315	4	-2.0983	0.99999	0.99999	1.0	20945	0	-2.0983
Skp1	4	1.3147e-05	4.733e-05	0.003152	316	4	-2.2408	0.99999	0.99999	1.0	20944	0	-2.2408
Eif1ad	4	1.3191e-05	4.733e-05	0.003152	317	4	-2.0123	0.99999	0.99999	1.0	20943	0	-2.0123
Timm29	4	1.3235e-05	4.7796e-05	0.003152	318	4	-1.9535	0.99999	0.99999	1.0	20942	0	-1.9535
Hypk	4	1.3257e-05	4.7796e-05	0.003152	319	4	-2.4654	0.99999	0.99999	1.0	20941	0	-2.4654
Vmn1r2	9	1.3291e-05	9.9089e-05	0.00442	320	8	-2.1786	1.0	1.0	1.0	21066	0	-2.1786
Dync1i2	4	1.3313e-05	4.7796e-05	0.003152	321	4	-2.7617	0.99999	0.99999	1.0	20940	0	-2.7617
Actl6a	4	1.332e-05	4.7796e-05	0.003152	322	4	-3.4476	0.99976	0.99976	1.0	20228	0	-3.4476
Snrnp200	4	1.3424e-05	4.7796e-05	0.003152	323	4	-2.6753	0.99999	0.99999	1.0	20939	0	-2.6753
Csnk1a1	4	1.3435e-05	4.8262e-05	0.003153	324	4	-1.9256	0.99999	0.99999	1.0	20938	0	-1.9256
Gtf2a1	4	1.3592e-05	4.8262e-05	0.003153	325	4	-1.8556	0.99999	0.99999	1.0	20937	0	-1.8556
Utp4	4	1.3603e-05	4.8262e-05	0.003153	326	4	-2.5279	0.99999	0.99999	1.0	20936	0	-2.5279
Eef2	4	1.3671e-05	4.9195e-05	0.003192	327	4	-2.3093	0.99999	0.99999	1.0	20935	0	-2.3093
Mrpl50	4	1.375e-05	4.9661e-05	0.003192	328	4	-1.6151	0.99999	0.99999	1.0	20934	0	-1.6151
Rab34	4	1.3841e-05	5.0127e-05	0.003192	329	4	-1.8874	0.99999	0.99999	1.0	20933	0	-1.8874
Med11	4	1.3875e-05	5.0127e-05	0.003192	330	4	-2.6455	0.99999	0.99999	1.0	20932	0	-2.6455
Spdl1	4	1.3933e-05	5.0127e-05	0.003192	331	4	-2.2012	0.99999	0.99999	1.0	20931	0	-2.2012
Rpsa	3	1.398e-05	4.4532e-05	0.00309	332	3	-4.143	0.99999	0.99999	1.0	20930	0	-4.143
Pgm3	4	1.4013e-05	5.0127e-05	0.003192	333	4	-1.8314	0.99999	0.99999	1.0	20929	0	-1.8314
Aurkaip1	4	1.4059e-05	5.0127e-05	0.003192	334	4	-1.4792	0.99999	0.99999	1.0	20928	0	-1.4792
Topbp1	4	1.421e-05	5.0594e-05	0.003192	335	4	-2.0432	0.99999	0.99998	1.0	20927	0	-2.0432
Gfm1	4	1.4338e-05	5.0594e-05	0.003192	336	4	-2.2644	0.99999	0.99998	1.0	20925	0	-2.2644
Aasdhppt	4	1.4397e-05	5.106e-05	0.003192	337	4	-2.3033	0.99999	0.99998	1.0	20924	0	-2.3033
Taf5	4	1.4586e-05	5.106e-05	0.003192	338	4	-1.4811	0.99999	0.99998	1.0	20923	0	-1.4811
Ndc80	4	1.4705e-05	5.1526e-05	0.003192	339	4	-2.6328	0.99999	0.99998	1.0	20922	0	-2.6328
Mars2	4	1.4801e-05	5.1526e-05	0.003192	340	4	-2.1045	0.99999	0.99998	1.0	20921	0	-2.1045
Anapc11	4	1.4825e-05	5.1526e-05	0.003192	341	4	-3.0222	0.99999	0.99998	1.0	20920	0	-3.0222
Hnrnpk	4	1.4921e-05	5.1993e-05	0.003192	342	4	-2.2363	0.99999	0.99998	1.0	20919	0	-2.2363
Pnpt1	4	1.5006e-05	5.1993e-05	0.003192	343	4	-1.7328	0.99998	0.99998	1.0	20918	0	-1.7328
Pcid2	4	1.5091e-05	5.1993e-05	0.003192	344	4	-1.9758	0.99998	0.99998	1.0	20917	0	-1.9758
Nop16	4	1.5286e-05	5.2459e-05	0.003192	345	4	-2.5133	0.99998	0.99998	1.0	20916	0	-2.5133
Yae1d1	4	1.5373e-05	5.2459e-05	0.003192	346	4	-2.3778	0.99998	0.99998	1.0	20915	0	-2.3778
Ciao3	4	1.5385e-05	5.2459e-05	0.003192	347	4	-2.2063	0.99998	0.99998	1.0	20914	0	-2.2063
Snapc5	4	1.5425e-05	5.2459e-05	0.003192	348	4	-2.3505	0.99985	0.99986	1.0	20364	0	-2.3505
Snrnp35	4	1.5498e-05	5.2459e-05	0.003192	349	4	-2.5609	0.99998	0.99998	1.0	20899	0	-2.5609
Esx1	4	1.5596e-05	5.2459e-05	0.003192	350	4	-2.7919	0.99998	0.99998	1.0	20913	0	-2.7919
Hscb	4	1.5771e-05	5.2925e-05	0.003193	351	4	-1.9769	0.99998	0.99998	1.0	20912	0	-1.9769
Dbr1	4	1.5784e-05	5.2925e-05	0.003193	352	4	-2.8585	0.99998	0.99998	1.0	20911	0	-2.8585
Nars	4	1.5834e-05	5.3392e-05	0.003212	353	4	-2.6676	0.99998	0.99998	1.0	20910	0	-2.6676
Top2a	4	1.5974e-05	5.479e-05	0.003277	354	4	-2.6216	0.99998	0.99998	1.0	20909	0	-2.6216
H2bc1	7	1.5989e-05	0.00010562	0.004605	355	3	-0.33526	0.81066	0.82511	1.0	15675	1	-0.33526
Rpl10	3	1.6067e-05	5.0127e-05	0.003192	356	3	-2.9951	0.99998	0.99999	1.0	20908	0	-2.9951
Atp6v1b2	4	1.6127e-05	5.5723e-05	0.003296	357	4	-1.8262	0.99998	0.99998	1.0	20907	0	-1.8262
Utp15	4	1.614e-05	5.5723e-05	0.003296	358	4	-2.1451	0.99998	0.99998	1.0	20906	0	-2.1451
Ddx24	4	1.6152e-05	5.5723e-05	0.003296	359	4	-1.6496	0.99998	0.99998	1.0	20905	0	-1.6496
Sec13	4	1.6178e-05	5.5723e-05	0.003296	360	4	-2.4489	0.99998	0.99998	1.0	20904	0	-2.4489
Gmppb	4	1.6204e-05	5.6656e-05	0.003314	361	4	-2.7462	0.99998	0.99998	1.0	20903	0	-2.7462
Timm44	4	1.6217e-05	5.6656e-05	0.003314	362	4	-1.8912	0.99998	0.99998	1.0	20902	0	-1.8912
Cox8a	4	1.6242e-05	5.6656e-05	0.003314	363	4	-2.1397	0.99998	0.99998	1.0	20901	0	-2.1397
Nop14	4	1.6255e-05	5.6656e-05	0.003314	364	4	-2.3164	0.99998	0.99998	1.0	20900	0	-2.3164
Dhx37	4	1.6345e-05	5.7122e-05	0.003323	365	4	-3.0924	0.99998	0.99998	1.0	20898	0	-3.0924
Gemin5	4	1.6449e-05	5.7122e-05	0.003323	366	4	-2.417	0.99998	0.99998	1.0	20897	0	-2.417
Bysl	4	1.654e-05	5.7588e-05	0.003341	367	4	-2.2105	0.99998	0.99998	1.0	20896	0	-2.2105
Pak1ip1	4	1.6961e-05	5.8987e-05	0.003356	368	4	-1.6239	0.99998	0.99998	1.0	20895	0	-1.6239
Dhps	4	1.714e-05	5.992e-05	0.003356	369	3	-3.0899	0.99587	0.99589	1.0	19464	0	-3.0899
Bccip	4	1.7188e-05	5.992e-05	0.003356	370	4	-2.1752	0.99998	0.99998	1.0	20894	0	-2.1752
Cenpa	4	1.7486e-05	6.0386e-05	0.003356	371	4	-1.5025	0.99998	0.99998	1.0	20893	0	-1.5025
Hyou1	4	1.7581e-05	6.0386e-05	0.003356	372	4	-1.7485	0.99998	0.99998	1.0	20892	0	-1.7485
Pkm	4	1.7595e-05	6.0386e-05	0.003356	373	4	-1.7302	0.99998	0.99998	1.0	20891	0	-1.7302
Rtcb	4	1.7608e-05	6.0386e-05	0.003356	374	4	-1.9488	0.99998	0.99998	1.0	20890	0	-1.9488
Cct5	4	1.7773e-05	6.0852e-05	0.003356	375	4	-2.8185	0.99998	0.99998	1.0	20889	0	-2.8185
Psmd2	4	1.7787e-05	6.0852e-05	0.003356	376	4	-2.3099	0.99998	0.99998	1.0	20888	0	-2.3099
Cenpw	4	1.7814e-05	6.0852e-05	0.003356	377	4	-2.06	0.99998	0.99998	1.0	20887	0	-2.06
Cdc16	4	1.7842e-05	6.0852e-05	0.003356	378	4	-2.7719	0.99998	0.99998	1.0	20886	0	-2.7719
Csnk2b	4	1.7869e-05	6.0852e-05	0.003356	379	4	-1.9149	0.99998	0.99998	1.0	20885	0	-1.9149
Polr3a	4	1.7897e-05	6.0852e-05	0.003356	380	4	-3.4422	0.99998	0.99998	1.0	20884	0	-3.4422
Magoh	4	1.7952e-05	6.0852e-05	0.003356	381	4	-2.6074	0.99998	0.99998	1.0	20883	0	-2.6074
Sin3a	4	1.7966e-05	6.0852e-05	0.003356	382	4	-2.0396	0.99998	0.99998	1.0	20882	0	-2.0396
Snrpa1	4	1.8023e-05	6.0852e-05	0.003356	383	4	-2.4362	0.99978	0.99979	1.0	20261	0	-2.4362
Tonsl	4	1.8036e-05	6.0852e-05	0.003356	384	4	-2.098	0.99998	0.99998	1.0	20881	0	-2.098
Slc25a12	4	1.805e-05	6.0852e-05	0.003356	385	4	-2.1005	0.99998	0.99998	1.0	20880	0	-2.1005
Mrps34	4	1.8064e-05	6.0852e-05	0.003356	386	4	-2.063	0.99998	0.99998	1.0	20879	0	-2.063
Fnta	4	1.8274e-05	6.2718e-05	0.003441	387	4	-1.8584	0.99998	0.99998	1.0	20878	0	-1.8584
Ttc21b	4	1.8344e-05	6.2718e-05	0.003441	388	4	-1.7443	0.99998	0.99998	1.0	20877	0	-1.7443
Kars	4	1.84e-05	6.3184e-05	0.003458	389	4	-2.458	0.99998	0.99998	1.0	20876	0	-2.458
Wdr43	4	1.8556e-05	6.4117e-05	0.003489	390	4	-2.8151	0.99998	0.99998	1.0	20874	0	-2.8151
Fech	4	1.8649e-05	6.4117e-05	0.003489	391	4	-1.9311	0.99998	0.99998	1.0	20873	0	-1.9311
Tbcb	4	1.8894e-05	6.4583e-05	0.003489	392	4	-2.8917	0.99996	0.99996	1.0	20716	0	-2.8917
Mcm5	4	1.89e-05	6.4583e-05	0.003489	393	4	-2.4351	0.99998	0.99998	1.0	20872	0	-2.4351
Ndufa13	4	1.8972e-05	6.4583e-05	0.003489	394	4	-2.0922	0.99998	0.99998	1.0	20871	0	-2.0922
Aars2	4	1.9001e-05	6.5515e-05	0.003522	395	4	-1.627	0.99998	0.99998	1.0	20870	0	-1.627
Nelfb	4	1.9117e-05	6.6448e-05	0.003563	396	4	-1.9752	0.99998	0.99998	1.0	20869	0	-1.9752
Trmu	4	1.9292e-05	6.6914e-05	0.00357	397	4	-1.936	0.99998	0.99998	1.0	20868	0	-1.936
Ddx20	4	1.9409e-05	6.6914e-05	0.00357	398	4	-2.1865	0.99998	0.99998	1.0	20867	0	-2.1865
Dtymk	4	1.9616e-05	6.8313e-05	0.003599	399	4	-2.9214	0.99998	0.99998	1.0	20866	0	-2.9214
Rps4x	2	1.9632e-05	3.847e-05	0.002797	400	2	-3.9375	0.99998	0.99998	1.0	20865	0	-3.9375
Supt16	4	1.966e-05	6.8313e-05	0.003599	401	4	-2.0754	0.99998	0.99998	1.0	20864	0	-2.0754
Cstf3	4	1.9705e-05	6.8313e-05	0.003599	402	4	-2.4275	0.99998	0.99998	1.0	20863	0	-2.4275
Fxn	4	1.9735e-05	6.8313e-05	0.003599	403	4	-1.6638	0.99998	0.99998	1.0	20862	0	-1.6638
Dap3	4	1.975e-05	6.8313e-05	0.003599	404	4	-1.7394	0.99998	0.99998	1.0	20861	0	-1.7394
Etf1	4	1.9929e-05	6.878e-05	0.003615	405	4	-2.6162	0.99998	0.99998	1.0	20860	0	-2.6162
Dcaf13	4	1.9959e-05	6.9246e-05	0.00363	406	4	-2.0511	0.99998	0.99998	1.0	20859	0	-2.0511
Fuz	4	2.0246e-05	7.0178e-05	0.003661	407	4	-1.7774	0.99998	0.99998	1.0	20858	0	-1.7774
Men1	4	2.0322e-05	7.0645e-05	0.003667	408	4	-1.7752	0.99998	0.99998	1.0	20857	0	-1.7752
Ggps1	4	2.0413e-05	7.0645e-05	0.003667	409	4	-2.5743	0.99998	0.99998	1.0	20856	0	-2.5743
Rfc4	4	2.0505e-05	7.1111e-05	0.003683	410	4	-2.1777	0.99998	0.99998	1.0	20855	0	-2.1777
Polr1b	4	2.0782e-05	7.251e-05	0.003746	411	4	-3.0986	0.99998	0.99998	1.0	20854	0	-3.0986
Ppcs	4	2.0891e-05	7.3443e-05	0.003785	412	4	-2.5295	0.99998	0.99998	1.0	20853	0	-2.5295
Gpkow	4	2.1282e-05	7.4375e-05	0.003824	413	4	-2.2815	0.99998	0.99998	1.0	20852	0	-2.2815
Rpp25l	4	2.1432e-05	7.4841e-05	0.003838	414	4	-1.5537	0.99998	0.99998	1.0	20851	0	-1.5537
Isca2	4	2.1519e-05	7.5308e-05	0.003844	415	4	-1.9495	0.99998	0.99998	1.0	20850	0	-1.9495
Pgs1	4	2.1583e-05	7.5308e-05	0.003844	416	4	-1.32	0.99998	0.99998	1.0	20849	0	-1.32
Polr3c	4	2.1774e-05	7.5774e-05	0.003849	417	4	-2.3085	0.99998	0.99998	1.0	20848	0	-2.3085
Nsmce3	4	2.1823e-05	7.5774e-05	0.003849	418	4	-1.8261	0.99998	0.99998	1.0	20847	0	-1.8261
Rpe	4	2.2064e-05	7.7173e-05	0.003883	419	4	-1.7322	0.99998	0.99998	1.0	20846	0	-1.7322
Tfb1m	4	2.2097e-05	7.7173e-05	0.003883	420	4	-2.4303	0.99998	0.99998	1.0	20845	0	-2.4303
Prmt5	4	2.221e-05	7.7639e-05	0.003897	421	4	-1.9134	0.99998	0.99998	1.0	20844	0	-1.9134
Gtf2h4	4	2.2341e-05	7.8106e-05	0.003902	422	4	-1.8366	0.99998	0.99998	1.0	20843	0	-1.8366
Wdr74	4	2.2472e-05	7.8106e-05	0.003902	423	4	-2.8446	0.99998	0.99998	1.0	20842	0	-2.8446
Rpf2	4	2.2769e-05	7.9504e-05	0.003963	424	4	-1.918	0.99998	0.99998	1.0	20841	0	-1.918
Gm10269	3	2.2849e-05	7.0178e-05	0.003661	425	3	-3.6722	0.99998	0.99998	1.0	20840	0	-3.6722
Nampt	4	2.2902e-05	8.0437e-05	0.003981	426	4	-1.9426	0.99998	0.99998	1.0	20839	0	-1.9426
Metap1	4	2.2951e-05	8.0437e-05	0.003981	427	4	-2.3207	0.99998	0.99998	1.0	20838	0	-2.3207
Cdc73	4	2.3169e-05	8.1836e-05	0.00404	428	4	-2.3447	0.99998	0.99998	1.0	20837	0	-2.3447
Mrps25	4	2.3236e-05	8.2302e-05	0.00404	429	4	-2.3784	0.99998	0.99998	1.0	20836	0	-2.3784
Znhit2	4	2.3422e-05	8.2769e-05	0.00404	430	4	-2.5439	0.99998	0.99998	1.0	20835	0	-2.5439
Naa15	4	2.3456e-05	8.2769e-05	0.00404	431	4	-1.6604	0.99998	0.99998	1.0	20834	0	-1.6604
Ubl5	4	2.3472e-05	8.2769e-05	0.00404	432	3	-3.262	0.69689	0.69665	1.0	13667	1	-3.262
Fbxl5	4	2.349e-05	8.2769e-05	0.00404	433	4	-1.5415	0.99998	0.99998	1.0	20833	0	-1.5415
Gadd45gip1	4	2.3814e-05	8.3701e-05	0.004048	434	4	-1.5295	0.99998	0.99998	1.0	20832	0	-1.5295
Sf3b2	4	2.3831e-05	8.3701e-05	0.004048	435	4	-2.9261	0.99998	0.99998	1.0	20831	0	-2.9261
Nudcd3	4	2.3899e-05	8.3701e-05	0.004048	436	4	-1.7989	0.99998	0.99998	1.0	20830	0	-1.7989
Cdk12	4	2.3934e-05	8.4168e-05	0.004052	437	4	-1.9304	0.99998	0.99998	1.0	20829	0	-1.9304
Smarca5	4	2.4003e-05	8.4168e-05	0.004052	438	4	-1.9941	0.99998	0.99998	1.0	20828	0	-1.9941
Meaf6	4	2.4106e-05	8.4634e-05	0.004057	439	4	-1.9684	0.99998	0.99998	1.0	20827	0	-1.9684
Nxf1	4	2.4124e-05	8.4634e-05	0.004057	440	4	-2.3119	0.99998	0.99998	1.0	20826	0	-2.3119
H3c11	5	2.4453e-05	0.00010655	0.004617	441	5	-0.97121	0.99998	0.99998	1.0	20825	0	-0.97121
Nploc4	4	2.4472e-05	8.6033e-05	0.004114	442	4	-2.2768	0.99998	0.99998	1.0	20824	0	-2.2768
